Tweet Id,Tweet text,Company,timestamp,,,Text Blob,,Vader,,,,Clips pattern,,
1072104083123780000,cree nehiyawewin /? nehiyawetan! (let's speak cree) the most common greeting is tanisi? lit how?; namoya nanit...,cree,10-12-2018 12:21,10-12-2018 07:21,10-12-2018 17:51,0.1,0.5,0,0.812,0.188,0.5734,0.1,0.5,
1072177916732150000,cree nation bans indigenous harvest of george river caribou,cree,10-12-2018 17:15,10-12-2018 12:15,10-12-2018 22:45,0,0,0,1,0,0,0,0,
1072178225751740000,was john lennon's imagine inspired by alberta cree grandmother lillian piche shirt? possibly this globally icon...,cree,10-12-2018 17:16,10-12-2018 12:16,10-12-2018 22:46,0,0.5,0,0.824,0.176,0.4939,0,0.5,
1072178299881830000,rt : was john lennon's imagine inspired by alberta cree grandmother lillian piche shirt? possibly this globally iconic song m...,cree,10-12-2018 17:16,10-12-2018 12:16,10-12-2018 22:46,0.25,0.75,0,0.849,0.151,0.4939,0.25,0.75,
1072187957203740000,cree $cree % monitoring some price target data we have noticed that shares of cree inc (nasdaq:cree) c...,cree,10-12-2018 17:55,10-12-2018 12:55,10-12-2018 23:25,0,0,0,0.879,0.121,0.296,0,0,
1072334737396640000,probably not a yeti but this was definitely a weird ass incident in the siberian tundra sooo interesting grab some...,cree,11-12-2018 03:38,10-12-2018 22:38,11-12-2018 09:08,0,0.75,0.244,0.502,0.254,0.0772,0,0.75,
1072406360023850000,darnell anthropology uwo cree anishnaabe language reserves,cree,11-12-2018 08:22,11-12-2018 03:22,11-12-2018 13:52,0,0,0,1,0,0,0,0,
1072415692425690000,explore how cree uses azure data box edge to support their growth by storing data in the cloud - cengiz balkas...,cree,11-12-2018 09:00,11-12-2018 04:00,11-12-2018 14:30,0,0,0,0.773,0.227,0.6486,0,0,
1072504297374580000,cree $cree +% cree inc (nasdaqgs:cree)'s sales growth of is turning heads...,cree,11-12-2018 14:52,11-12-2018 09:52,11-12-2018 20:22,0,0,0,0.809,0.191,0.3818,0,0,
1072665584805030000,meegwetch PERSON RAISING BOTH HANDS IN CELEBRATION miigwetch means thank you! what's the correct spelling of it + is it ojibwe cree anishinaabe? kee...,cree,12-12-2018 01:32,11-12-2018 20:32,12-12-2018 07:02,0,0,0,0.887,0.113,0.4199,0,0,
1072822986523080000,check out nitecore ptac black  cree led tactical lumen flashlight cree via,cree,12-12-2018 11:58,12-12-2018 06:58,12-12-2018 17:28,-0.166666667,0.433333333,0,1,0,0,-0.166666667,0.433333333,
1072824071069430000,check out nitecore tm lumens cree xhp led rechargeable flashlight fl-nite-tm cree via,cree,12-12-2018 12:02,12-12-2018 07:02,12-12-2018 17:32,0,0,0,1,0,0,0,0,
1072824346370920000,check out nitecore pgt cree xp-l hi v led tactical compact flashlight lumens cree via,cree,12-12-2018 12:03,12-12-2018 07:03,12-12-2018 17:33,0,0,0,1,0,0,0,0,
1073117838330580000,the cree nation prioritize % of their territory for conservation protection - including broadback forest...,cree,13-12-2018 07:30,13-12-2018 02:30,13-12-2018 13:00,0,0,0,1,0,0,0,0,
1073118990912970000,rt : the cree nation prioritize % of their territory for conservation protection - including broadback forest ...,cree,13-12-2018 07:34,13-12-2018 02:34,13-12-2018 13:04,0,0,0,1,0,0,0,0,
1073218139662340000,rt : i hit the lottery  jackpot  | tkeezin and maccspitter - listen download cree http://t...,cree,13-12-2018 14:08,13-12-2018 09:08,13-12-2018 19:38,0,0,0,1,0,0,0,0,
1073222448613450000,i just learned what yellow dog's real name is acimosis it means puppy in cree yellowdogbook,cree,13-12-2018 14:25,13-12-2018 09:25,13-12-2018 19:55,0.1,0.15,0,1,0,0,0.1,0.15,
1073223556824060000,otapewatim what does it mean in cree ? yellowdogbook,cree,13-12-2018 14:30,13-12-2018 09:30,13-12-2018 20:00,-0.3125,0.6875,0,1,0,0,-0.3125,0.6875,
1073232354087500000,congratulations to the new graduates of mcgill's indigenous language and literacy education program! this cert...,cree,13-12-2018 15:05,13-12-2018 10:05,13-12-2018 20:35,0.170454545,0.454545455,0,0.77,0.23,0.636,0.170454545,0.454545455,
1073284082069650000,how do you say merry christmas in cree? cree,cree,13-12-2018 18:30,13-12-2018 13:30,14-12-2018 00:00,0,0,0,0.696,0.304,0.5423,0,0,
1073526536521870000,[oceworkshop] live from madagascar about entrepreneurship education in emerging countries...,cree,14-12-2018 10:34,14-12-2018 05:34,14-12-2018 16:04,0.136363636,0.5,0,1,0,0,0.136363636,0.5,
1073528279607500000,rt : [oceworkshop] live from madagascar about entrepreneurship education in emerging countries ethnography ...,cree,14-12-2018 10:41,14-12-2018 05:41,14-12-2018 16:11,-0.306818182,0.75,0,1,0,0,-0.306818182,0.75,
1073548591921310000,y'all couldn't even fathom what's it's like RELIEVED FACEHEAVY HEART EXCLAMATION MARK ORNAMENT[?]SPARKLES nothinglikeus songhai bf cree,cree,14-12-2018 12:01,14-12-2018 07:01,14-12-2018 17:31,0,0,0,0.72,0.28,0.7034,0,0,
1073567093730300000,economics tchrs - farming for the future: cree potato project keeps traditional knowledge alive,cree,14-12-2018 13:15,14-12-2018 08:15,14-12-2018 18:45,0.033333333,0.425,0,0.822,0.178,0.3818,0.033333333,0.425,
1073571622697580000,rt : economics tchrs - farming for the future: cree potato project keeps traditional knowledge alive,cree,14-12-2018 13:33,14-12-2018 08:33,14-12-2018 19:03,0.033333333,0.425,0,0.833,0.167,0.3818,0.033333333,0.425,
1073579137724480000,farming for the future: cree potato project keeps traditional knowledge alive,cree,14-12-2018 14:03,14-12-2018 09:03,14-12-2018 19:33,0.033333333,0.425,0,0.794,0.206,0.3818,0.033333333,0.425,
1073583648329420000,looking for ways to save this holiday season? toss out the old bulbs for leds - they last hours and use %...,cree,14-12-2018 14:21,14-12-2018 09:21,14-12-2018 19:51,0.05,0.133333333,0,0.75,0.25,0.745,0.05,0.133333333,
1073610377752130000,rt : congratulations to the new graduates of mcgill's indigenous language and literacy education program! this certifica...,cree,14-12-2018 16:07,14-12-2018 11:07,14-12-2018 21:37,0.170454545,0.454545455,0,0.782,0.218,0.636,0.170454545,0.454545455,
1073625517859920000,cree language app in development to bring generations together firstpeople bcedchat,cree,14-12-2018 17:07,14-12-2018 12:07,14-12-2018 22:37,0,0,0,1,0,0,0,0,
1073631516280920000,rt : economics tchrs - farming for the future: cree potato project keeps traditional knowledge alive,cree,14-12-2018 17:31,14-12-2018 12:31,14-12-2018 23:01,0.033333333,0.425,0,0.833,0.167,0.3818,0.033333333,0.425,
1073791110479130000,am i the only who thinks patience is the one who killed creek? manfred is barking up the wrong creek blaming kai...,cree,15-12-2018 04:05,14-12-2018 23:05,15-12-2018 09:35,-0.233333333,0.633333333,0.375,0.625,0,-0.8957,-0.233333333,0.633333333,
1073791332152270000,well he was defending himself! manfred just can't attack someone with a suspicion! anywa...,cree,15-12-2018 04:06,14-12-2018 23:06,15-12-2018 09:36,0,0,0.146,0.561,0.294,0.3895,0,0,
1073791800400210000,hell no i don't trust her at all! they are tit for tat that's why they have such a good partnership!...,cree,15-12-2018 04:08,14-12-2018 23:08,15-12-2018 09:38,0.4375,0.55,0.36,0.536,0.104,-0.8012,0.4375,0.55,
1073792225245460000,evil looks really good on so now i'm expecting her to roll up in leather and lace! ...,cree,15-12-2018 04:09,14-12-2018 23:09,15-12-2018 09:39,-0.0625,0.8,0.196,0.67,0.134,-0.3609,-0.0625,0.8,
1073792525582750000,is it wrong i wish i had the 'put someone to sleep' power? ...,cree,15-12-2018 04:11,14-12-2018 23:11,15-12-2018 09:41,-0.5,0.9,0.196,0.633,0.171,-0.1027,-0.5,0.9,
1073792562551530000,rt : evil looks really good on so now i'm expecting her to roll up in leather and lace! ...,cree,15-12-2018 04:11,14-12-2018 23:11,15-12-2018 09:41,-0.0625,0.8,0.189,0.683,0.128,-0.3609,-0.0625,0.8,
1073792692444790000,are you looking for some strange you naughty witch! midnighttexas...,cree,15-12-2018 04:11,14-12-2018 23:11,15-12-2018 09:41,-0.11875,0.525,0.365,0.635,0,-0.5562,-0.11875,0.525,
1073793099917190000,so sorry i missed takeover &lt;wah&gt; hopefully he can skype in one sunday with ...,cree,15-12-2018 04:13,14-12-2018 23:13,15-12-2018 09:43,-0.5,1,0.229,0.619,0.152,-0.0954,-0.5,1,
1073793911938670000,am i the only who'd go batcrap crazy to find out my soulmate was cheating on me with some low rent cowboy?...,cree,15-12-2018 04:16,14-12-2018 23:16,15-12-2018 09:46,-0.2,0.733333333,0.279,0.586,0.134,-0.4939,-0.2,0.733333333,
1073794176423150000,i'm beginning to think that kai wasn't sleeping with those women and patience is the pulling the strings...,cree,15-12-2018 04:17,14-12-2018 23:17,15-12-2018 09:47,0,0,0,1,0,0,0,0,
1073795006438090000,that cowboy better leave chuy alone he's not in the mood for his husband's lover ...,cree,15-12-2018 04:20,14-12-2018 23:20,15-12-2018 09:50,0.5,0.5,0.146,0.548,0.306,0.6705,0.5,0.5,
1073795630345080000,i don't think midnighters want to meet kai's friend midnighttexas afterbuzztv...,cree,15-12-2018 04:23,14-12-2018 23:23,15-12-2018 09:53,0,0,0.098,0.644,0.258,0.4548,0,0,
1073796375660320000,bad never looked so good! midnighttexas afterbuzztv...,cree,15-12-2018 04:26,14-12-2018 23:26,15-12-2018 09:56,0.0875,0.633333333,0.279,0.399,0.322,0.1364,0.0875,0.633333333,
1073797452929540000,oh hell no my man is not rubbing someone else's feet dammit midnighttexas...,cree,15-12-2018 04:30,14-12-2018 23:30,15-12-2018 10:00,0,0,0.382,0.618,0,-0.7783,0,0,
1073797693485400000,bobo is too good for evil fiji midnighttexas afterbuzztv abtvmidnighters...,cree,15-12-2018 04:31,14-12-2018 23:31,15-12-2018 10:01,-0.15,0.8,0.288,0.523,0.19,-0.3612,-0.15,0.8,
1073798027167620000,FACE WITH TEARS OF JOYFACE WITH TEARS OF JOYrt : oh hell no my man is not rubbing someone else's feet dammit ...,cree,15-12-2018 04:32,14-12-2018 23:32,15-12-2018 10:02,0,0,0.401,0.599,0,-0.9015,0,0,
1073798634729130000,damn she went for michael b jordan &lt;shock&gt; if she wants to try chocolate he does look tasty...,cree,15-12-2018 04:35,14-12-2018 23:35,15-12-2018 10:05,0.2,0.1,0.144,0.856,0,-0.4019,0.2,0.1,
1073799427905600000,cowboy better hope chuy doesn't find him midnighttexas afterbuzztv...,cree,15-12-2018 04:38,14-12-2018 23:38,15-12-2018 10:08,0.5,0.5,0,0.547,0.453,0.7003,0.5,0.5,
1073799856051760000,bobo should have told everyone sooner! am so talking about this sunday with ...,cree,15-12-2018 04:40,14-12-2018 23:40,15-12-2018 10:10,0,0,0,1,0,0,0,0,
1073802222591290000,rain or shine does that include you sleeping with someone else? &lt;hmm&gt; midnighttexas afterbuzztv...,cree,15-12-2018 04:49,14-12-2018 23:49,15-12-2018 10:19,0,0,0,1,0,0,0,0,
1073802634258070000,how dare you kill chuy for your sidepiece! i'm so mad at joe strong right now ...,cree,15-12-2018 04:51,14-12-2018 23:51,15-12-2018 10:21,0.031349206,0.756349206,0.345,0.53,0.125,-0.7788,0.031349206,0.756349206,
1073803277354000000,rt : FACE WITH TEARS OF JOYFACE WITH TEARS OF JOYrt : oh hell no my man is not rubbing someone else's feet dammit midnighttex...,cree,15-12-2018 04:53,14-12-2018 23:53,15-12-2018 10:23,0,0,0.388,0.612,0,-0.9015,0,0,
1073804213694550000,i thought for a minute evil fiji might like some bdsm midnighttexas afterbuzztv...,cree,15-12-2018 04:57,14-12-2018 23:57,15-12-2018 10:27,-1,1,0.277,0.566,0.157,-0.4404,-1,1,
1073804387074490000,like i've been saying patience ain't a damn bit of good midnighttexas afterbuzztv...,cree,15-12-2018 04:58,14-12-2018 23:58,15-12-2018 10:28,0.7,0.6,0,0.54,0.46,0.7689,0.7,0.6,
1073805120624680000,men are always blinded by beautiful women ...,cree,15-12-2018 05:01,15-12-2018 00:01,15-12-2018 10:31,0.85,1,0,0.642,0.358,0.5994,0.85,1,
1073805666777580000,am i the only one made at joe? he should have let chuy kill the cowboy he was warned! ...,cree,15-12-2018 05:03,15-12-2018 00:03,15-12-2018 10:33,0,1,0.294,0.706,0,-0.7959,0,1,
1073806580754240000,a thousand times and painfully he's a scoundrel! midnighttexas...,cree,15-12-2018 05:06,15-12-2018 00:06,15-12-2018 10:36,-0.875,0.9,0.381,0.619,0,-0.5707,-0.875,0.9,
1073824350334270000,rt : men are always blinded by beautiful women ...,cree,15-12-2018 06:17,15-12-2018 01:17,15-12-2018 11:47,0.85,1,0,0.672,0.328,0.5994,0.85,1,
1073824658368140000,rt : like i've been saying patience ain't a damn bit of good midnighttexas afterbuzztv abtvmid...,cree,15-12-2018 06:18,15-12-2018 01:18,15-12-2018 11:48,0.7,0.6,0,0.59,0.41,0.7689,0.7,0.6,
1073826699446500000,rt : FACE WITH TEARS OF JOYFACE WITH TEARS OF JOYrt : oh hell no my man is not rubbing someone else's feet dammit midnighttex...,cree,15-12-2018 06:26,15-12-2018 01:26,15-12-2018 11:56,0,0,0.388,0.612,0,-0.9015,0,0,
1073826839532060000,rt : bobo is too good for evil fiji midnighttexas afterbuzztv abtvmidnighters midnighters ...,cree,15-12-2018 06:27,15-12-2018 01:27,15-12-2018 11:57,-0.15,0.8,0.24,0.601,0.158,-0.3612,-0.15,0.8,
1073827352524840000,rt : i don't think midnighters want to meet kai's friend midnighttexas afterbuzztv abtvmidnig...,cree,15-12-2018 06:29,15-12-2018 01:29,15-12-2018 11:59,0,0,0.085,0.693,0.222,0.4548,0,0,
1073828577274190000,rt : are you looking for some strange you naughty witch! midnighttexas afterbuzztv a...,cree,15-12-2018 06:34,15-12-2018 01:34,15-12-2018 12:04,-0.11875,0.525,0.295,0.705,0,-0.5562,-0.11875,0.525,
1073828601823420000,rt : is it wrong i wish i had the 'put someone to sleep' power? midn...,cree,15-12-2018 06:34,15-12-2018 01:34,15-12-2018 12:04,-0.5,0.9,0.185,0.655,0.161,-0.1027,-0.5,0.9,
1073828727157670000,rt : evil looks really good on so now i'm expecting her to roll up in leather and lace! ...,cree,15-12-2018 06:34,15-12-2018 01:34,15-12-2018 12:04,-0.0625,0.8,0.189,0.683,0.128,-0.3609,-0.0625,0.8,
1073829002035560000,rt : hell no i don't trust her at all! they are tit for tat that's why they have such a good partnership! also how...,cree,15-12-2018 06:35,15-12-2018 01:35,15-12-2018 12:05,0.4375,0.55,0.326,0.581,0.094,-0.8012,0.4375,0.55,
1073829318982270000,rt : am i the only who thinks patience is the one who killed creek? manfred is barking up the wrong creek blaming kai ...,cree,15-12-2018 06:37,15-12-2018 01:37,15-12-2018 12:07,-0.233333333,0.633333333,0.351,0.649,0,-0.8957,-0.233333333,0.633333333,
1073911254169730000,my cousin cree with the chp husband??? meet branbran,cree,15-12-2018 12:02,15-12-2018 07:02,15-12-2018 17:32,0,0,0,1,0,0,0,0,
1073937964198110000,waniska-wake up and rise a message to our native youth learn your language! cree art hiphop culture wutang...,cree,15-12-2018 13:48,15-12-2018 08:48,15-12-2018 19:18,0,0,0,1,0,0,0,0,
1073953128746110000,pastorrgalvez cree creed jesuseslarazon hayward california,cree,15-12-2018 14:49,15-12-2018 09:49,15-12-2018 20:19,0,0,0,1,0,0,0,0,
1073976496912440000,rt : cree language app in development to bring generations together firstpeople bcedchat,cree,15-12-2018 16:22,15-12-2018 11:22,15-12-2018 21:52,0,0,0,1,0,0,0,0,
1074006850293690000,a wall chart to help convince students about the benefits of learning french spanish italian mandarin zulu...,cree,15-12-2018 18:22,15-12-2018 13:22,15-12-2018 23:52,0,0,0,0.64,0.36,0.743,0,0,
1074013672362720000,rt : a wall chart to help convince students about the benefits of learning french spanish italian mandarin zulu cree ...,cree,15-12-2018 18:49,15-12-2018 13:49,16-12-2018 00:19,0,0,0,0.687,0.313,0.743,0,0,
1074019017864720000,wordoftheweek time! this week's word is nohkom which means my grandmother in cree wondering how to pronoun...,cree,15-12-2018 19:11,15-12-2018 14:11,16-12-2018 00:41,0,0,0,1,0,0,0,0,
1074058771876470000,rt : he's an all around artist working his way to the top! tune in tomorrow as talks about his growth in the tat...,cree,15-12-2018 21:49,15-12-2018 16:49,16-12-2018 03:19,0.625,0.5,0,0.817,0.183,0.5707,0.625,0.5,
1074074885427740000,icymi: wordoftheweek time! this week's word is nohkom which means my grandmother in cree wondering how to...,cree,15-12-2018 22:53,15-12-2018 17:53,16-12-2018 04:23,0,0,0,1,0,0,0,0,
1074079325371200000,rt : he's an all around artist working his way to the top! tune in tomorrow as talks about his growth in the tat...,cree,15-12-2018 23:10,15-12-2018 18:10,16-12-2018 04:40,0.625,0.5,0,0.817,0.183,0.5707,0.625,0.5,
1074285171971620000,rt : a wall chart to help convince students about the benefits of learning french spanish italian mandarin zulu cree ...,cree,16-12-2018 12:48,16-12-2018 07:48,16-12-2018 18:18,0,0,0,0.687,0.313,0.743,0,0,
1074324332740890000,barley soup alberta proudalbertan iheartbeef iheartmountains mountains forest thenorth prairies...,cree,16-12-2018 15:24,16-12-2018 10:24,16-12-2018 20:54,0,0,0,1,0,0,0,0,
1074399528218910000,$cree cree inc slick and hazardous: will fed limit the damage? (gmr weekly notes - dec ): markets this...,cree,16-12-2018 20:23,16-12-2018 15:23,17-12-2018 01:53,0.175,0.6375,0.273,0.727,0,-0.7184,0.175,0.6375,
1074529937149820000,who knew cree would be my hardest class this semester SMILING FACE WITH OPEN MOUTH AND COLD SWEATtough cree,cree,17-12-2018 05:01,17-12-2018 00:01,17-12-2018 10:31,-0.3,0.75,0,0.828,0.172,0.5766,-0.3,0.75,
1074597115161120000,caitlin potts years old from sampson cree firstnations missing since caitlin is approximately feet...,cree,17-12-2018 09:28,17-12-2018 04:28,17-12-2018 14:58,-0.166666667,0.283333333,0.145,0.855,0,-0.296,-0.166666667,0.283333333,
1074681609931050000,for the past few years a cree potato project to preserve traditional food knowledge address food insecurity issu...,cree,17-12-2018 15:03,17-12-2018 10:03,17-12-2018 20:33,-0.15,0.366666667,0.149,0.851,0,-0.4215,-0.15,0.366666667,
1075551083680800000,latest print by phil gray (tsimshian/cree) is now available in the gallery formless edition of only ...,cree,20-12-2018 00:38,19-12-2018 19:38,20-12-2018 06:08,0.3,0.766666667,0,1,0,0,0.3,0.766666667,
1075564616292420000,rt : dorothy eastman was beaten in residentialschool for speaking her indigenous language now she's teaching a new generation t...,cree,20-12-2018 01:32,19-12-2018 20:32,20-12-2018 07:02,0.136363636,0.454545455,0.141,0.859,0,-0.4215,0.136363636,0.454545455,
1075624973878810000,rt : bobby a cree speaker found a willow that bloomed in december not supposed to happen prophecy earthchanges c...,cree,20-12-2018 05:32,20-12-2018 00:32,20-12-2018 11:02,0,0,0,1,0,0,0,0,
1075625755646840000,rt : bobby a cree speaker found a willow that bloomed in december not supposed to happen prophecy earthchanges c...,cree,20-12-2018 05:35,20-12-2018 00:35,20-12-2018 11:05,0,0,0,1,0,0,0,0,
1075626018205900000,rt : bobby a cree speaker found a willow that bloomed in december not supposed to happen prophecy earthchanges c...,cree,20-12-2018 05:36,20-12-2018 00:36,20-12-2018 11:06,0,0,0,1,0,0,0,0,
1075626366480060000,rt : bobby a cree speaker found a willow that bloomed in december not supposed to happen prophecy earthchanges c...,cree,20-12-2018 05:38,20-12-2018 00:38,20-12-2018 11:08,0,0,0,1,0,0,0,0,
1075631853862670000,rt : bobby a cree speaker found a willow that bloomed in december not supposed to happen prophecy earthchanges c...,cree,20-12-2018 05:59,20-12-2018 00:59,20-12-2018 11:29,0,0,0,1,0,0,0,0,
1075636911027440000,rt : bobby a cree speaker found a willow that bloomed in december not supposed to happen prophecy earthchanges c...,cree,20-12-2018 06:19,20-12-2018 01:19,20-12-2018 11:49,0,0,0,1,0,0,0,0,
1075662699386750000,reeeel deadly voice! cree,cree,20-12-2018 08:02,20-12-2018 03:02,20-12-2018 13:32,-0.25,0.4,0,1,0,0,-0.25,0.4,
1075703936110210000,great interview with author of becomingunbecoming in you can buy her graphicnovel at...,cree,20-12-2018 10:46,20-12-2018 05:46,20-12-2018 16:16,0.8,0.75,0,0.745,0.255,0.6249,0.8,0.75,
1075705163439090000,rt : great interview with author of becomingunbecoming in you can buy her graphicnovel at the...,cree,20-12-2018 10:51,20-12-2018 05:51,20-12-2018 16:21,0.8,0.75,0,0.773,0.227,0.6249,0.8,0.75,
1075705665027520000,rt : great interview with author of becomingunbecoming in you can buy her graphicnovel at the...,cree,20-12-2018 10:53,20-12-2018 05:53,20-12-2018 16:23,0.8,0.75,0,0.773,0.227,0.6249,0.8,0.75,
1075706221678780000,rt : great interview with author of becomingunbecoming in you can buy her graphicnovel at the...,cree,20-12-2018 10:55,20-12-2018 05:55,20-12-2018 16:25,0.8,0.75,0,0.773,0.227,0.6249,0.8,0.75,
1075709241925730000,rt : great interview with author of becomingunbecoming in you can buy her graphicnovel at the...,cree,20-12-2018 11:07,20-12-2018 06:07,20-12-2018 16:37,0.8,0.75,0,0.773,0.227,0.6249,0.8,0.75,
1075714523414310000,nice write-up of ' cree in commissioned by the cree is a self-contained...,cree,20-12-2018 11:28,20-12-2018 06:28,20-12-2018 16:58,0.6,1,0,0.781,0.219,0.4215,0.6,1,
1075714749147590000,come on dipstars its vs cree naag domil fans are voting against us we need to fight against these prs HEAVY BLACK HEART...,cree,20-12-2018 11:29,20-12-2018 06:29,20-12-2018 16:59,-0.183333333,0.466666667,0.106,0.894,0,-0.3818,-0.183333333,0.466666667,
1075715295166250000,rt : come on dipstars its vs cree naag domil fans are voting against us we need to fight against these prs HEAVY BLACK HEART bb bi...,cree,20-12-2018 11:31,20-12-2018 06:31,20-12-2018 17:01,-0.183333333,0.466666667,0.094,0.906,0,-0.3818,-0.183333333,0.466666667,
1075715773190920000,rt : come on dipstars its vs cree naag domil fans are voting against us we need to fight against these prs HEAVY BLACK HEART bb bi...,cree,20-12-2018 11:33,20-12-2018 06:33,20-12-2018 17:03,-0.183333333,0.466666667,0.094,0.906,0,-0.3818,-0.183333333,0.466666667,
1075715931966450000,rt : nice write-up of ' cree in commissioned by the cree is a self-contained grap...,cree,20-12-2018 11:33,20-12-2018 06:33,20-12-2018 17:03,0.6,1,0,0.811,0.189,0.4215,0.6,1,
1075718920114440000,rt : come on dipstars its vs cree naag domil fans are voting against us we need to fight against these prs HEAVY BLACK HEART bb bi...,cree,20-12-2018 11:45,20-12-2018 06:45,20-12-2018 17:15,-0.183333333,0.466666667,0.094,0.906,0,-0.3818,-0.183333333,0.466666667,
1075719673101100000,rt : come on dipstars its vs cree naag domil fans are voting against us we need to fight against these prs HEAVY BLACK HEART bb bi...,cree,20-12-2018 11:48,20-12-2018 06:48,20-12-2018 17:18,-0.183333333,0.466666667,0.094,0.906,0,-0.3818,-0.183333333,0.466666667,
1075722844892550000,rt : bobby a cree speaker found a willow that bloomed in december not supposed to happen prophecy earthchanges c...,cree,20-12-2018 12:01,20-12-2018 07:01,20-12-2018 17:31,0,0,0,1,0,0,0,0,
1075728588144400000,rt : bobby a cree speaker found a willow that bloomed in december not supposed to happen prophecy earthchanges c...,cree,20-12-2018 12:24,20-12-2018 07:24,20-12-2018 17:54,0,0,0,1,0,0,0,0,
1075753061191110000,rt : bobby a cree speaker found a willow that bloomed in december not supposed to happen prophecy earthchanges c...,cree,20-12-2018 14:01,20-12-2018 09:01,20-12-2018 19:31,0,0,0,1,0,0,0,0,
1075781659587300000,rt : great interview with author of becomingunbecoming in you can buy her graphicnovel at the...,cree,20-12-2018 15:55,20-12-2018 10:55,20-12-2018 21:25,0.8,0.75,0,0.773,0.227,0.6249,0.8,0.75,
1075783699507990000,yaw,ko for this article on and the cree and ojibway language program funded by next class...,cree,20-12-2018 16:03,20-12-2018 11:03,20-12-2018 21:33,0,0,0,1,0,0,0,0
1075811794290010000,rt : yaw,ko for this article on and the cree and ojibway language program funded by next class in j...,cree,20-12-2018 17:54,20-12-2018 12:54,20-12-2018 23:24,0,0,0,1,0,0,0,0
1075815858352440000,rt : former student and traditional singer bearheadsisters HEAVY BLACK HEART[?]nakotasioux cree,cree,20-12-2018 18:11,20-12-2018 13:11,20-12-2018 23:41,-0.091666667,0.420833333,0,1,0,0,-0.091666667,0.420833333,
1075820460531530000,we are proud to support the plains cree and ojibwe language program in vancouver organized by the pacific associa...,cree,20-12-2018 18:29,20-12-2018 13:29,20-12-2018 23:59,0.8,1,0,0.746,0.254,0.7003,0.8,1,
1075820569017210000,rt : we are proud to support the plains cree and ojibwe language program in vancouver organized by the pacific association of first...,cree,20-12-2018 18:29,20-12-2018 13:29,20-12-2018 23:59,0.525,0.666666667,0,0.775,0.225,0.7003,0.525,0.666666667,
1075822304121310000,rt : we are proud to support the plains cree and ojibwe language program in vancouver organized by the pacific association of first...,cree,20-12-2018 18:36,20-12-2018 13:36,21-12-2018 00:06,0.525,0.666666667,0,0.775,0.225,0.7003,0.525,0.666666667,
1075830546255600000,rt : we are proud to support the plains cree and ojibwe language program in vancouver organized by the pacific association of first...,cree,20-12-2018 19:09,20-12-2018 14:09,21-12-2018 00:39,0.525,0.666666667,0,0.775,0.225,0.7003,0.525,0.666666667,
1075854782030520000,just went to an elementary school christmasconcert rehearsal in edmonton and for the first time heard a version of...,cree,20-12-2018 20:45,20-12-2018 15:45,21-12-2018 02:15,0.275,0.616666667,0,1,0,0,0.275,0.616666667,
1075906754653760000,i'm a tabt what's your super power? we are lucky to have these super supports at our lady of peace ecsdawesome...,cree,21-12-2018 00:12,20-12-2018 19:12,21-12-2018 05:42,0.333333333,0.722222222,0,0.475,0.525,0.9485,0.333333333,0.722222222,
1075947475972670000,rt : we are proud to support the plains cree and ojibwe language program in vancouver organized by the pacific association of first...,cree,21-12-2018 02:54,20-12-2018 21:54,21-12-2018 08:24,0.525,0.666666667,0,0.775,0.225,0.7003,0.525,0.666666667,
1075956719497270000,rt : bobby a cree speaker found a willow that bloomed in december not supposed to happen prophecy earthchanges c...,cree,21-12-2018 03:30,20-12-2018 22:30,21-12-2018 09:00,0,0,0,1,0,0,0,0,
1076012333233650000,rt : we are proud to support the plains cree and ojibwe language program in vancouver organized by the pacific association of first...,cree,21-12-2018 07:11,21-12-2018 02:11,21-12-2018 12:41,0.525,0.666666667,0,0.775,0.225,0.7003,0.525,0.666666667,
1076061240718440000,rt : only when the lasttree has been cut down the lastfish been caught and the laststream poisoned will we realize we...,cree,21-12-2018 10:26,21-12-2018 05:26,21-12-2018 15:56,-0.077777778,0.644444444,0.218,0.782,0,-0.6486,-0.077777778,0.644444444,
1076128869915200000,rt : yaw,ko for this article on and the cree and ojibway language program funded by next class in j...,cree,21-12-2018 14:54,21-12-2018 09:54,21-12-2018 20:24,0,0,0,1,0,0,0,0
1076170278802200000,imagination is the creation of living that drives you to the next level just ne open to accept and receive...,cree,21-12-2018 17:39,21-12-2018 12:39,21-12-2018 23:09,0,0.25,0,0.793,0.207,0.5719,0,0.25,
1076179610449070000,new blog post! a visit from a cree-speaking santa claus christmashistory cree,cree,21-12-2018 18:16,21-12-2018 13:16,21-12-2018 23:46,0.170454545,0.454545455,0,1,0,0,0.170454545,0.454545455,
1076179911667210000,rt : indigenous language instructors learning to use google tools for education to enhance instruction,cree,21-12-2018 18:17,21-12-2018 13:17,21-12-2018 23:47,0,0,0,1,0,0,0,0,
1076216326744460000,cree and ojibwe language classes help urban students reclaim stolen heritage i wish she could hear me and i wi...,cree,21-12-2018 20:42,21-12-2018 15:42,22-12-2018 02:12,0,0,0.13,0.65,0.22,0.296,0,0,
1076216620547090000,rt : cree and ojibwe language classes help urban students reclaim stolen heritage i wish she could hear me and i wish we coul...,cree,21-12-2018 20:43,21-12-2018 15:43,22-12-2018 02:13,0,0,0.109,0.614,0.276,0.5994,0,0,
